isbn,average_rating,ratings_count,work_text_reviews_count
61129739,4.01,29048,1269
043979143X,4.25,33286,1624
380821214,3.72,37938,1207
1563890933,4.43,37211,1037
60731486,3.77,32185,895
553381539,4.13,33220,2396
842313079,4.6,32386,1311
440184622,4.25,34158,721
399157220,3.36,35752,5929
413771164,4.25,37045,975
312358342,3.38,31583,5095
60920432,4.1,28619,1485
1932796789,4.13,31341,526
1439177805,3.83,30676,2414
312949804,4.08,44104,1776
1416522913,4.17,30919,1019
399254838,4.12,41067,2205
141439629,3.77,36017,1424
1400066409,3.44,29946,4362
441068804,4.24,44806,2261
451239350,4.3,45447,5707
159514451X,4.45,32818,206
6280838,4.14,33698,1156
465026567,4.3,31616,1383
375828788,4.28,45843,795
805005013,4.23,33525,327
439286069,3.98,34587,3302
316212822,3.69,40369,4687
310245656,4.21,28501,842
1416595201,4.3,28845,1583
553381652,3.77,36663,1038
1419711326,4.28,32069,2377
316159417,3.76,30531,2664
743437314,3.93,38633,1723
345497511,3.91,29577,4285
1416510567,4.04,35970,869
441017029,4.44,51165,2573
1478322306,4.01,30177,2371
425176088,3.92,30040,324
446545244,4.02,39938,1888
791071685,4.35,27519,184
192751077,4.09,42479,558
553564927,4.2,33145,835
1616960922,4.33,33634,2989
1416584080,3.85,34722,2133
786851716,4.19,36389,4792
316015059,3.99,34189,1366
192838997,4.08,33240,921
1423171020,3.93,44488,7148
670062278,3.98,42802,3935
689862210,3.74,36803,1748
312594429,3.98,38594,1990
1423121325,4.09,48116,3799
1557091552,3.98,44256,2169
446679089,4.03,30595,1692
60775971,3.98,36867,554
743454510,3.79,33486,2361
069401298X,4.21,34172,437
1563127873,4.09,38448,1615
345459202,3.86,34200,2539
345485750,3.92,31070,1056
61797022,4.03,48722,3153
1595143203,4.39,49513,4920
441018521,4.46,50637,2463
1501116975,3.8,23737,4336
552154164,4.11,35961,937
553589377,3.93,48695,2530
375753737,3.61,33792,1503
031235326X,4.16,31309,614
1455521213,4.05,25123,2513
441013678,4,32238,799
140006466X,3.59,34044,4089
316051594,3.89,35435,2485
446677477,4.05,24907,718
1605980927,3.69,29913,3024
767907817,3.7,32755,847
765316978,4.03,29154,1724
60283289,4.26,32340,362
147677143X,4.3,42821,5454
60086246,3.78,32255,755
148234873X,4.25,46668,3263
1416507779,4,34816,908
441328091,4.21,41796,1887
1593080298,4.01,29817,1268
006079156X,3.98,30326,3208
451528182,3.68,36477,1159
140621334,3.9,30250,3051
345326490,4.22,27723,1826
312306342,3.7,43643,1431
159562015X,3.92,30199,1611
1842431293,3.97,25777,857
517223546,4.07,28292,1194
6178731,3.91,27196,868
1595144331,4.57,33015,110
142998192X,3.92,38185,1683
1481280767,3.83,25526,4335
553381350,4.23,30701,935
312349998,3.38,30415,1043
345476980,4.13,37045,1251
006056668X,3.73,32675,1935
871917726,4.22,33704,1077
1594487561,3.96,34823,4732
62014552,3.56,39875,5879
1579124577,3.97,26626,114
345450744,4,28020,1525
1477808701,4.12,19208,2067
60882077,4.04,40562,925
553536516,3.82,38226,6643
913668680,3.95,34502,383
7158475,4.04,40369,1044
375706852,3.83,27314,3006
671227424,3.94,27784,849
446573108,4.13,29257,1598
689878362,4.23,37313,516
786839171,3.95,40346,2807
345542924,3.79,31294,4094
075791084X,4.61,29409,31
1852864982,4.21,34252,454
310241634,4.2,37963,1342
62208195,4.27,46793,5147
553588079,4.18,32568,748
1400062756,4.04,31174,3668
545060443,3.92,37475,834
6280935,4.12,29179,1207
300122233,3.8,29552,1478
1416949658,4.07,39881,1807
374239215,3.59,24811,3742
451205421,3.94,30599,608
747266921,3.98,33668,744
312364105,3.89,31276,2724
385334230,3.87,27371,1043
812975219,4.05,28674,1207
425213978,3.55,36237,2670
375705244,3.92,31610,1520
553565079,4.13,31686,584
3401063472,4.19,25767,4359
307700666,4.02,26117,3890
759529434,3.74,37292,1915
99478331,3.85,34897,1237
486223051,3.93,37299,713
920236162,4.32,38040,1562
582461502,3.82,30048,1776
812966295,3.8,31191,1413
1563891379,4.55,36487,936
61720771,3.57,40213,1651
375828257,3.65,40859,3059
374506841,4.19,25544,1318
1563891069,4.45,35930,892
1620401398,3.75,27652,6748
141439963,3.97,33997,1184
142406139,4.11,37051,1078
739418378,3.7,25210,2632
375760385,4.3,31499,1092
1400033543,3.62,23985,1524
9770907375,4.29,27568,5475
689853491,4.27,32869,1091
1595142711,4.61,30166,182
345352661,4.09,37943,425
399156577,4.11,34973,2210
446613371,3.81,30756,1861
345461622,4.24,28386,1606
440421853,3.75,37888,853
439224063,4.3,34428,288
077832740X,3.93,33235,3525
62330268,3.92,29215,4380
068482535X,4.17,25995,425
441015832,4.33,50899,2651
143039024,3.96,30395,2105
1480114480,4.05,43605,2368
425213382,3.93,35742,649
393307050,4.1,31215,2471
575077352,4.42,27382,300
441009425,3.97,30332,1487
316096156,3.88,31061,2044
312652917,3.77,38918,4033
1416980067,4.16,31712,2453
1416509879,4.21,49298,2666
159514398X,4.04,42620,3824
1841493155,4.15,33784,1208
62107313,3.6,27628,4313
446694851,4.01,32208,2654
080508052X,4.26,41448,897
62004018,4,45756,4319
394724550,4.18,30741,3103
452287081,3.83,19726,3036
802130305,4.47,28657,1561
425141233,4.24,31336,473
684843323,4.28,28129,684
671037706,4.08,32867,3226
009947137X,3.81,34795,850
385528752,4.02,26820,2072
99470470,3.99,32129,2315
60734086,3.86,50719,3793
99267543,3.71,23562,1240
006218850X,3.75,30121,5163
767919408,4.06,27237,4011
752876821,3.98,32639,856
1857239016,4.01,32139,162
808516965,4.04,47657,1346
014044176X,4.11,29747,983
084230052X,4.26,29250,1083
385494246,3.41,30469,2553
812966007,4.16,29474,866
031215125X,4.2,33348,1044
385340567,3.9,31780,1981
1101874082,3.01,24797,3412
312289510,4.22,29216,801
762424931,3.34,26665,4034
395181585,4.22,32218,127
553805096,4.05,27007,912
743452925,4.26,39925,1672
1741662095,4.31,34286,1188
525953493,3.95,24925,3222
375706860,3.55,27132,2965
1741663024,4.38,33782,994
345447867,4.14,32519,1658
307098222,4.25,27892,266
312367465,3.91,40906,4669
525952276,3.87,29812,2055
316117366,3.82,30608,2180
316013943,4,31435,1532
803738552,4.16,33097,5500
61284475,3.8,38662,1376
345490657,4.01,42358,1604
743453964,4.33,28205,654
1423368886,4.13,37877,1797
1599869691,3.91,31944,1030
765319853,3.94,36779,5103
1400095921,3.84,31937,1936
62509594,4.44,26575,696
147671777X,3.98,27221,4531
765348802,4.39,29796,1076
553807056,3.92,32880,2036
451220897,4.06,46247,1758
141690817X,4.32,41233,677
765317583,3.92,26331,4756
439656249,4.2,31854,1280
374193681,3.89,34771,4849
155050907,3.84,23738,136
1857231325,3.97,36303,577
373772327,4.26,43594,1597
553805495,3.98,37734,4900
983157227,4.34,44665,3098
7189885,4.11,29416,3265
743299396,3.81,24717,3225
345522486,4.22,33950,1861
1416509887,4.3,42026,1388
1416599398,4.32,32211,826
1632150778,4.47,38069,3198
1476759545,4.08,41359,3241
307272591,3.66,27437,3789
1400068312,3.35,29553,4387
1594488878,3.48,30200,3545
1558749209,3.94,28664,632
349116652,3.95,35205,2273
044661758X,4.12,30286,1557
61051586,4.12,35605,917
038533351X,4.02,27011,1065
684847817,3.88,35068,119
316043877,3.88,29029,2225
451822196,3.62,30993,1044
142401099,4.04,39419,1890
312347294,3.79,28549,3048
375708278,4.05,29695,2680
316334529,3.69,22876,2515
141184272,3.86,32846,2196
000723368X,3.69,31617,1861
140432108,3.65,33926,2003
399153721,3.98,34484,1140
1416595163,4.35,27137,828
312362153,4.59,44623,3240
038541305X,3.78,31640,5027
676977731,3.99,29721,2360
1416953582,3.95,42540,2316
1400031699,3.43,28978,3244
1423113497,4.58,32496,509
803733062,3.96,37593,3517
034551176X,4.16,24245,838
446613355,3.92,32455,846
8173711461,4.19,24450,848
62113933,4.22,27432,172
159420411X,3.96,26888,2374
399160302,4.36,39406,9031
157912626X,3.85,36188,1812
618212906,4.59,24340,67
1402244428,4.05,50044,3291
448421658,4.15,36193,418
1416986561,4.28,26210,1036
60885386,4.05,39863,1525
1591842808,4.07,32899,2119
1400065941,3.97,26878,5015
452287057,4.09,27358,2173
439895979,3.6,39455,6436
525951113,4.17,18104,2655
446677124,4.05,29103,222
375714383,4.17,28820,229
679767800,4.13,29055,1955
439968089,4.27,42252,1122
62224735,3.74,45721,7813
553572989,4.16,30135,1040
553572946,4.14,30664,969
734406940,4.33,33764,3436
385743602,4.2,27146,3310
786891076,3.42,28063,2489
451528646,4.07,30228,521
307596907,3.31,25135,3274
60842350,3.82,32000,2641
743451503,3.75,26597,2050
192833723,3.88,25674,1554
1101875895,3.96,26249,5858
515130389,4.02,33719,699
1594486247,3.61,26798,2855
393332144,3.93,16536,2155
802720870,4.12,47773,2651
440164842,4.23,30367,396
843955287,4.01,38879,2077
316216852,3.49,28006,4446
393061728,3.44,20056,7070
812998685,3.82,24898,4629
316253014,4.14,25474,2831
006121468X,3.68,48264,2861
99468190,3.46,27719,1576
7158491,3.95,37324,1023
439682584,4.77,33220,156
142406147,4.06,37232,1188
440236738,4.1,29777,1759
6498868,4.21,30724,892
590414275,4.26,30884,287
446611638,4.15,29745,1122
545522250,3.95,33510,5202
044042321X,4.48,25533,808
61728918,3.57,30468,2360
671042572,3.64,31851,587
62300806,3.98,25327,1592
842329218,3.94,30592,797
014311638X,3.99,30577,3044
60093366,3.69,43323,2082
312577214,3.94,27109,3221
756402972,4.09,32709,422
517203383,4.4,26232,75
812976185,4.01,30831,1096
1609452232,4.29,24967,2690
1841493147,4.07,32944,1039
316016381,3.45,23614,4523
098836946X,3.94,44678,3191
553575651,4.21,34271,1011
140911399X,3.79,25371,4641
385536073,3.8,27244,3872
1591163293,4.16,30403,283
765343436,4.28,39792,3186
399229191,4.19,31537,558
9991373764,3.82,34579,779
1591843162,3.87,26555,1462
517266555,4.09,35708,1020
767913736,4.16,30894,3208
312421702,4.23,26267,1977
045146365X,4.23,33738,1680
374521344,3.92,26754,413
080411109X,3.98,32002,1419
778317706,3.75,24685,3196
385524943,3.96,32699,5069
60593083,3.92,27675,1776
1250040159,3.77,23294,3604
810959259,4.01,38655,2869
552144290,4.29,27706,90
1596435690,3.89,37656,3427
61231150,4.21,32785,3119
156717204,3.77,24879,370
141185260,4.19,26377,1865
452285453,3.67,32490,1607
140439056,4.13,28675,578
385351836,3.66,28922,3937
552144320,4.39,28503,51
451227190,4.21,41536,937
7491433,3.79,21798,3633
62220969,3.64,29687,4166
385540353,3.37,26841,4411
60788194,4.28,43181,1168
1590521196,4.19,25099,615
316213101,3.86,37682,6279
446615129,3.79,29862,2605
1451693591,3.86,29179,3256
547386079,3.75,24727,1706
451224639,4.17,43435,1227
1442423684,4.25,33679,3752
316156116,4.25,26551,2283
1423128192,3.97,39307,1675
345422406,3.71,32734,510
679733736,4.18,30221,797
345532740,3.49,30829,4527
486275507,4.27,30193,275
62348671,4.26,53570,10986
014043478X,4.07,32029,1847
1419704281,3.96,37225,6562
395181569,4.29,34002,898
684826801,4.28,25625,1182
1423104870,4.14,33653,1300
812972120,4.08,26440,1214
014029628X,3.72,31883,1641
067166154X,4.14,36260,1208
184737459X,3.96,31744,2776
525952063,4.07,28849,1545
767927567,3.96,28581,4148
044653109X,4.01,29596,1417
330316117,4.51,27855,452
575058080,4.06,34094,913
345348656,3.71,31771,1272
684852861,3.92,27207,495
552154180,3.99,32861,784
679882812,4.07,27116,1103
60512636,3.63,35296,1231
61566152,4.1,32754,1221
316734950,4.07,30066,1421
446522597,4.06,27904,1345
1442465956,3.92,32781,4766
142407380,4.11,33935,1022
3522168577,4.29,28857,1639
451474708,4.05,35111,4929
385350287,3.46,28058,4690
553584502,3.78,29721,1487
671729454,3.75,33086,836
399214577,4.2,33642,1732
812966937,3.88,21358,1400
441020011,4.35,36759,3077
039397166X,3.82,26070,1091
61655503,3.98,31265,2014
808595040,4.2,26295,368
312992424,4.36,41837,1368
670021253,4.09,25493,1142
345467531,4.1,27778,2343
143039482,3.99,28050,1538
679732187,3.96,30283,1589
141357274,3.77,37177,5306
1416940286,3.99,37689,1171
345542967,3.92,23408,3663
083081650X,4.31,29848,659
786938250,4.15,27105,305
525950608,3.94,30180,2241
1563892049,4.59,32544,926
1563891700,4.48,32362,779
140013083,3.92,29364,1523
068815932X,4.1,25306,933
1878424440,4.25,24162,819
99478447,3.96,29372,3089
145161781X,3.74,22026,2607
067166607X,4.1,28655,468
60512741,4.09,29562,2100
140449086,3.97,28870,864
034549038X,3.38,31035,2206
553382616,3.8,31333,1085
044101738X,4.27,44487,1712
61750441,3.37,22229,1687
449214192,4.21,31235,655
61779814,3.96,43203,3793
99481243,3.62,26390,1722
684802031,4.06,26813,340
141692499X,4.24,35694,1092
374404143,3.97,29278,1296
61929379,3.41,27904,3554
375724834,3.91,23614,2117
552555703,4.23,27725,2446
486419312,4.08,24744,1685
385735359,4.24,30171,2040
1594202664,4.09,28598,1414
60763280,4.14,25389,779
312624697,4.33,36683,1394
3423124172,3.93,24365,1664
307700003,3.59,28149,5368
055337933X,4.01,22847,1107
385538499,3.76,27234,4671
61869708,3.96,32296,2665
034545894X,4.16,30834,1349
147675361X,3.82,19771,3394
670021482,3.58,19734,3285
62224077,4.04,30500,5636
078519021X,4.13,53515,4137
425212866,4.12,44076,2968
142403709,3.83,33400,3229
61558222,3.8,25774,2173
545424984,4.32,42427,9014
449010880,3.95,18276,3863
425192733,3.44,28506,1311
60824972,3.92,40807,4973
758216416,3.94,43289,2705
755379284,3.67,24660,2744
473235501,4.05,28782,2530
1434767957,4.17,27044,1049
671023187,4.3,25200,1081
60594667,3.82,28875,4324
486422453,4.34,25066,2219
64472795,3.67,41713,1292
1250003326,4.04,38535,4225
312984820,4.25,29663,1481
446696587,3.79,30318,1092
61340634,3.53,29231,4245
879234628,4.26,27124,899
345543068,3.78,29834,3431
192838679,4.07,28428,1066
486410226,3.99,35196,973
1455566020,4.22,17326,2562
038561926X,4.15,30570,2356
441020429,4.43,44588,2285
60595183,3.96,24213,840
440174244,4.15,28024,234
62413864,3.89,25865,3520
316069434,4.09,25288,2547
425162443,3.8,30267,773
60741872,4.07,28386,2480
743499697,4.26,24598,820
439846803,4.15,32830,3233
374515360,4.44,27352,1222
1847386823,4.19,33023,1050
425265625,4.19,23765,1402
312380720,3.85,29598,3979
1573226882,3.72,25374,1210
8466302948,3.73,33383,672
345533623,4.25,30578,1492
1416521690,4.47,23737,1880
834800799,4.23,24481,860
553448188,3.59,27242,5925
805211063,3.97,25043,1272
425256855,4.27,21143,1793
1605977276,4.05,31485,799
307265773,4.04,25570,1476
006172081X,3.79,31445,1026
670060291,3.74,32443,1226
375756787,4.25,26920,1339
553562738,4.03,33000,3789
1455521191,4.14,18073,2317
812994523,4.58,27173,5356
552148067,4.12,32127,283
446520594,4.17,18956,2069
316225932,4.05,18672,2699
385512058,3.8,25826,981
61783188,4.28,45825,2225
679889175,4.24,40036,1086
670070297,4.15,33398,6182
395530075,3.88,30880,50
088038672X,4.14,26237,359
345475690,3.78,28453,2943
076366040X,3.87,27839,4460
140130866X,3.84,28891,1913
61159174,3.82,26550,2825
141186356,4.21,24202,2249
1421500167,4.01,29385,400
316069515,4.09,21903,2884
142437964,4.14,24595,2371
859536599,4.31,30926,745
515136816,3.84,40737,770
553280589,3.95,27534,951
385533853,3.67,25914,3794
553579754,3.99,28875,848
61583227,4.15,43188,2115
312377630,3.72,39872,1650
718149122,3.75,28095,1376
1846052580,4.02,29973,1427
60533994,3.85,28952,1144
1400034205,4.18,25267,2172
399504338,4.08,28815,299
1401210074,4.21,29375,457
451226259,4.01,46825,2986
141185910,4,27845,1414
142004030,4.14,37873,2328
812994868,3.78,25504,3983
148473274X,4.33,45127,6928
006178320X,4.24,44106,3510
385538731,4.06,24270,4114
449016196,4.21,26560,1433
345369351,4.09,34086,215
553805592,4.22,28690,1023
804178321,3.98,23911,3643
312997140,3.92,25523,602
684807319,4.25,28327,336
446577391,4.11,27510,1372
307020711,4.3,33355,83
679750533,3.88,23950,1604
345475836,4.07,29685,1138
71401946,4,26172,1635
385418493,3.81,29586,1299
1582406197,4.36,30691,1254
393081575,3.92,27523,3840
767903382,4.05,27718,2110
60890312,4.22,33917,1294
743457587,4.21,28617,312
425267067,4.01,39102,2273
316677469,2.67,28299,5223
307279901,3.69,28139,2377
140431950,3.66,26284,505
1455581127,4.04,24245,3287
159448306X,3.45,29695,3643
307277747,3.91,24158,1029
006440174X,4.28,24828,1360
1862308160,4.06,37204,7840
804170703,3.99,28789,4051
1400079497,3.71,26262,2482
786888768,3.93,23055,2393
441001866,4.13,34640,405
1423118243,4.34,33789,2048
446697338,3.92,28436,643
1416927832,4.04,35181,860
812974018,3.97,25728,2806
452287146,3.68,26584,677
965030067,3.79,27928,3487
670037605,3.86,25752,2126
1416547037,4.37,40001,1347
1400032539,3.9,27178,1087
60539828,4.05,27359,569
7311001,3.51,25002,1134
1579731813,4.32,27469,69
451457765,4.12,30831,1925
307264556,3.65,29749,4306
1406954365,3.84,36501,1241
143039946,4.03,24990,2466
1576737160,4.23,24568,1030
64472809,3.76,39306,1143
312954468,4.2,24920,1125
679743626,3.84,30973,2232
805079831,4.22,24111,2120
7557906,3.74,18072,3240
60572159,3.94,26344,2655
99483505,3.96,25332,1317
310234697,4.17,24007,461
3401063480,4.2,22620,4532
1599900513,3.95,40060,5637
192123173,4.3,31572,961
316341517,3.98,30804,1658
670059838,4.27,31129,1007
452285216,3.81,24071,827
743264460,3.85,23015,1108
110188696X,3.98,25172,3803
425161293,3.81,23046,845
765348810,4.32,25023,758
785129219,4.08,24529,501
805091742,4.02,23778,2701
068817776X,4.14,22207,2239
515139742,3.98,32670,976
61658197,4.18,28720,777
1622662644,4.43,40399,5724
515139750,3.78,39200,891
965900584,4.11,24060,794
767912241,3.61,27650,559
441017835,3.82,36102,1852
449000664,3.98,30752,525
1400031044,4.19,29273,2300
078622469X,3.95,27152,618
1250014522,4.21,24070,4045
451228219,3.89,38911,2500
1599903423,3.94,36772,1470
1439102252,3.71,29934,4526
385339461,4.14,29406,1689
1568650949,3.79,23726,585
312352565,4.11,27437,3321
316036277,4.08,28593,1531
1846058295,3.43,24768,4463
545290597,4.12,28203,556
393327655,3.93,24578,1410
805076689,3.7,36754,4445
1741664489,4.42,29397,1089
740748475,4.82,28900,861
1569319626,4.15,26303,259
61470856,3.52,25082,3857
038549565X,4.17,23873,1134
185723135X,4.18,26350,1242
452287898,3.69,28712,4084
188896314X,4.42,27721,1301
375846158,4.2,25623,550
1416983082,3.82,30154,1586
312424094,3.82,28416,4061
760704066,4.11,27717,634
6174426,3.82,23333,502
1416556052,3.53,30313,2887
1853260738,3.5,30379,1187
812978188,3.88,26815,1840
1416509372,4.11,28970,1521
7240198,4.07,22692,1433
143036610,3.92,26542,3110
1416903445,4.21,37448,705
316925284,4.28,23272,2098
1421501082,4.21,28627,377
60766204,3.97,27305,2705
553815024,4.12,28283,1316
61161705,3.97,30330,1610
1416990674,4.16,31983,4483
1401359604,3.26,23795,1267
375829873,3.48,31633,2583
736421971,4.4,26454,110
125006662X,3.92,19289,3162
1563892871,4.53,32360,849
60521996,4,21997,681
030700113X,4.36,28011,62
1406309354,4.15,32743,853
1423147947,4.35,39918,2296
805098542,3.89,18107,2718
60580674,3.94,29665,1398
670869759,4.17,17015,425
031621762X,4.12,21551,1831
751531189,4.26,25706,1086
1401200761,4.23,30504,764
61138010,4.35,38315,1080
1401902162,4.18,22361,527
609809644,4.01,25452,1672
393960420,3.72,27401,1149
9793062797,4.15,18311,2524
1934964387,4.41,29308,1148
425198731,3.74,29283,734
758213506,3.72,31242,2260
61988340,3.82,27776,2481
316051640,3.9,26820,2815
61002828,4.02,25074,1132
345534522,3.76,22819,3015
7178379,3.81,29667,3817
451225724,4.18,38874,1046
446611239,4.26,29003,1695
883681056,4.32,23889,715
037575931X,4.16,25578,3872
399157387,4.23,24695,1146
1400203759,4.25,25791,2034
60555661,4.27,29825,894
055380202X,4.13,23596,644
316123358,4.26,24964,1434
590225170,4.33,31643,255
048641423X,4.03,29952,806
192839934,3.92,29182,1201
1476792488,3.74,32027,4589
778325342,3.95,40523,3321
99282194,3.84,21724,1634
1442495995,4.2,36885,4141
446699543,4.09,26274,1155
1401307787,4.11,24259,1047
802142443,3.83,25797,2344
312999526,3.86,23352,464
743474155,4.25,34308,1420
316056219,3.74,31911,4077
439650763,4.17,29586,1683
316159786,3.81,27240,1381
399256601,3.9,22842,4756
140435123,3.89,30272,1100
345506405,4.09,25349,141
143037498,3.75,24397,525
1416905855,4.09,32493,4202
9871144261,4.04,23161,1618
451528816,4.05,24648,569
316009857,3.98,25864,967
1609452860,4.39,21358,2790
786838183,3.82,35300,4763
143145444,3.3,30320,5127
316187704,4.35,25757,1215
1416913629,3.93,23544,2161
316098795,4.12,27569,4807
803731531,3.93,34581,3522
1416549129,3.62,32105,2457
